Home_Team,Away_Team,Player,Tries,Position,isHomePlayer,Prev_Round_Tries,Prev_Round_MinsPlayed,Prev_Round_All_RunMeters,Prev_OpponentTotalTackles,Prev_OpponentTeamTackleEfficiency
Knights,Warriors,Jayden Brailey,0,Hooker,Yes,0.0,80.0,38.0,302,1093.97
Knights,Warriors,Dylan Lucas,0,Second Row,Yes,0.0,80.0,136.0,302,1093.97
Knights,Warriors,Kai Pearce-Paul,0,Second Row,Yes,0.0,80.0,142.0,302,1093.97
Knights,Warriors,Adam Elliott,0,Lock Forward,Yes,0.0,60.0,130.0,302,1093.97
Sharks,Dragons,Tyrell Sloan,0,Fullback,No,0.0,80.0,120.0,273,1119.07
Sharks,Dragons,Christian Tuipulotu,0,Winger,No,0.0,80.0,124.0,273,1119.07
Sharks,Dragons,Zac Lomax,0,Left Centre,No,0.0,80.0,145.0,273,1119.07
Sharks,Dragons,Kyle Flanagan,0,Five-Eighth,No,0.0,80.0,35.0,273,1119.07
Sharks,Dragons,Francis Molo,0,Prop,No,0.0,45.0,84.0,273,1119.07
Sharks,Dragons,Jacob Liddle,0,Hooker,No,0.0,49.0,17.0,273,1119.07
Sharks,Dragons,Hame Sele,0,Prop,No,0.0,56.0,53.0,273,1119.07
Sharks,Dragons,Tom Eisenhuth,0,Second Row,No,1.0,76.0,20.0,273,1119.07
Sharks,Dragons,William Kennedy,0,Fullback,Yes,0.0,80.0,149.0,263,990.5
Sharks,Dragons,Sione Katoa,0,Winger,Yes,2.0,80.0,209.0,263,990.5
Sharks,Dragons,Jesse Ramien,0,Right Centre,Yes,1.0,80.0,194.0,263,990.5
Sharks,Dragons,Kayal Iro,0,Left Centre,Yes,0.0,80.0,207.0,263,990.5
Sharks,Dragons,Ronaldo Mulitalo,0,Winger,Yes,0.0,80.0,183.0,263,990.5
Sharks,Dragons,Daniel Atkinson,0,Five-Eighth,Yes,0.0,80.0,121.0,263,990.5
Sharks,Dragons,Nicholas Hynes,0,Halfback,Yes,1.0,80.0,202.0,263,990.5
Sharks,Dragons,Thomas Hazelton,1,Prop,Yes,1.0,42.0,97.0,263,990.5
Sharks,Dragons,Blayke Brailey,0,Hooker,Yes,0.0,80.0,57.0,263,990.5
Sharks,Dragons,Oregon Kaufusi,1,Prop,Yes,0.0,57.0,93.0,263,990.5
Sharks,Dragons,Briton Nikora,0,Second Row,Yes,1.0,80.0,72.0,263,990.5
Sharks,Dragons,Teig Wilton,0,Second Row,Yes,0.0,69.0,147.0,263,990.5
Warriors,Titans,Charnze Nicoll-Klokstad,1,Fullback,Yes,0.0,80.0,258.0,266,1074.13
Warriors,Titans,Dallin Watene-Zelezniak,0,Winger,Yes,1.0,80.0,103.0,266,1074.13
Warriors,Titans,Rocco Berry,1,Right Centre,Yes,0.0,80.0,67.0,266,1074.13
Warriors,Titans,Roger Tuivasa-Sheck,0,Left Centre,Yes,0.0,80.0,142.0,266,1074.13
Warriors,Titans,Marcelo Montoya,0,Winger,Yes,0.0,80.0,121.0,266,1074.13
Warriors,Titans,Te Maire Martin,0,Five-Eighth,Yes,0.0,80.0,64.0,266,1074.13
Warriors,Titans,Shaun Johnson,0,Halfback,Yes,1.0,77.0,81.0,266,1074.13
Warriors,Titans,Addin Fonua-Blake,2,Prop,Yes,0.0,69.0,255.0,266,1074.13
Warriors,Titans,Wayde Egan,0,Hooker,Yes,0.0,80.0,30.0,266,1074.13
Warriors,Titans,Mitchell Barnett,0,Prop,Yes,0.0,55.0,118.0,266,1074.13
Warriors,Titans,Jackson Ford,0,Second Row,Yes,0.0,59.0,32.0,266,1074.13
Warriors,Titans,AJ Brimson,2,Fullback,No,1.0,80.0,135.0,235,967.9999999999999
Warriors,Titans,Alofiana Khan-Pereira,1,Winger,No,2.0,80.0,153.0,235,967.9999999999999
Warriors,Titans,Brian Kelly,0,Right Centre,No,0.0,80.0,124.0,235,967.9999999999999
Warriors,Titans,Jojo Fifita,0,Winger,No,0.0,80.0,178.0,235,967.9999999999999
Warriors,Titans,Moeaki Fotuaika,0,Prop,No,0.0,53.0,88.0,235,967.9999999999999
Warriors,Titans,Chris Randall,0,Hooker,No,0.0,62.0,57.0,235,967.9999999999999
Warriors,Titans,Jaimin Jolliffe,0,Prop,No,0.0,64.0,137.0,235,967.9999999999999
Warriors,Titans,Beau Fermor,0,Second Row,No,0.0,80.0,99.0,235,967.9999999999999
Warriors,Titans,Klese Haas,0,Second Row,No,0.0,34.0,27.0,235,967.9999999999999
Dragons,Roosters,Joseph-Aukuso Suaalii,1,Winger,No,0.0,80.0,90.0,263,1030.47
Dragons,Roosters,Joseph Manu,2,Right Centre,No,1.0,80.0,103.0,263,1030.47
Dragons,Roosters,Michael Jennings,0,Left Centre,No,1.0,80.0,42.0,263,1030.47
Dragons,Roosters,Luke Keary,1,Five-Eighth,No,0.0,80.0,69.0,263,1030.47
Dragons,Roosters,Jared Waerea-Hargreaves,0,Prop,No,0.0,41.0,96.0,263,1030.47
Dragons,Roosters,Brandon Smith,0,Hooker,No,0.0,55.0,88.0,263,1030.47
Dragons,Roosters,Lindsay Collins,0,Prop,No,0.0,50.0,73.0,263,1030.47
Dragons,Roosters,Angus Crichton,1,Second Row,No,0.0,80.0,160.0,263,1030.47
Dragons,Roosters,Nat Butcher,2,Second Row,No,0.0,54.0,44.0,263,1030.47
Dragons,Roosters,Connor Watson,0,Lock Forward,No,0.0,80.0,129.0,263,1030.47
Storm,Rabbitohs,Ryan Papenhuyzen,2,Fullback,Yes,0.0,80.0,110.0,284,1097.46
Storm,Rabbitohs,Will Warbrick,1,Winger,Yes,0.0,80.0,136.0,284,1097.46
Storm,Rabbitohs,Reimis Smith,0,Right Centre,Yes,0.0,80.0,111.0,284,1097.46
Storm,Rabbitohs,Nick Meaney,0,Left Centre,Yes,0.0,80.0,142.0,284,1097.46
Storm,Rabbitohs,Xavier Coates,3,Winger,Yes,1.0,80.0,157.0,284,1097.46
Storm,Rabbitohs,Cameron Munster,1,Five-Eighth,Yes,0.0,70.0,108.0,284,1097.46
Storm,Rabbitohs,Jahrome Hughes,0,Halfback,Yes,1.0,80.0,104.0,284,1097.46
Storm,Rabbitohs,Josh King,0,Prop,Yes,0.0,62.0,119.0,284,1097.46
Storm,Rabbitohs,Shawn Blore,0,Second Row,Yes,0.0,80.0,119.0,284,1097.46
Storm,Rabbitohs,Eliesa Katoa,0,Second Row,Yes,1.0,80.0,105.0,284,1097.46
Storm,Rabbitohs,Trent Loiero,0,Lock Forward,Yes,0.0,60.0,93.0,284,1097.46
Sea Eagles,Eels,Will Penisini,0,Right Centre,No,1.0,80.0,160.0,235,1094.57
Sea Eagles,Eels,Morgan Harper,0,Left Centre,No,0.0,80.0,78.0,235,1094.57
Sea Eagles,Eels,Bailey Simonsson,1,Winger,No,0.0,80.0,170.0,235,1094.57
Sea Eagles,Eels,Dylan Brown,0,Halfback,No,1.0,80.0,80.0,235,1094.57
Sea Eagles,Eels,Reagan Campbell-Gillard,0,Prop,No,0.0,47.0,69.0,235,1094.57
Sea Eagles,Eels,Joey Lussick,0,Hooker,No,0.0,80.0,5.0,235,1094.57
Sea Eagles,Eels,Shaun Lane,0,Second Row,No,1.0,80.0,73.0,235,1094.57
Sea Eagles,Eels,J'maine Hopgood,0,Lock Forward,No,0.0,59.0,86.0,235,1094.57
Sea Eagles,Eels,Tom Trbojevic,1,Fullback,Yes,2.0,80.0,196.0,233,1165.04
Sea Eagles,Eels,Jason Saab,0,Winger,Yes,1.0,80.0,160.0,233,1165.04
Sea Eagles,Eels,Tolutau Koula,0,Right Centre,Yes,1.0,80.0,191.0,233,1165.04
Sea Eagles,Eels,Reuben Garrick,2,Left Centre,Yes,0.0,80.0,50.0,233,1165.04
Sea Eagles,Eels,Tommy Talau,1,Winger,Yes,0.0,80.0,115.0,233,1165.04
Sea Eagles,Eels,Luke Brooks,0,Five-Eighth,Yes,0.0,80.0,57.0,233,1165.04
Sea Eagles,Eels,Taniela Paseka,0,Prop,Yes,0.0,57.0,179.0,233,1165.04
Sea Eagles,Eels,Lachlan Croker,0,Hooker,Yes,0.0,58.0,0.0,233,1165.04
Sea Eagles,Eels,Haumole Olakau'atu,0,Second Row,Yes,1.0,80.0,56.0,233,1165.04
Sea Eagles,Eels,Corey Waddell,0,Second Row,Yes,0.0,80.0,82.0,233,1165.04
Sea Eagles,Eels,Jake Trbojevic,0,Lock Forward,Yes,0.0,80.0,86.0,233,1165.04
Wests Tigers,Broncos,Jahream Bula,0,Fullback,Yes,0.0,80.0,224.0,305,1088.77
Wests Tigers,Broncos,Charlie Staines,2,Winger,Yes,0.0,80.0,104.0,305,1088.77
Wests Tigers,Broncos,Brent Naden,0,Right Centre,Yes,0.0,80.0,167.0,305,1088.77
Wests Tigers,Broncos,Justin Olam,0,Left Centre,Yes,0.0,80.0,146.0,305,1088.77
Wests Tigers,Broncos,Lachlan Galvin,0,Five-Eighth,Yes,0.0,80.0,68.0,305,1088.77
Wests Tigers,Broncos,Aidan Sezer,0,Halfback,Yes,0.0,80.0,66.0,305,1088.77
Wests Tigers,Broncos,Stefano Utoikamanu,0,Prop,Yes,0.0,44.0,75.0,305,1088.77
Wests Tigers,Broncos,David Klemmer,0,Prop,Yes,0.0,40.0,109.0,305,1088.77
Wests Tigers,Broncos,Isaiah Papali'i,0,Second Row,Yes,0.0,80.0,98.0,305,1088.77
Wests Tigers,Broncos,John Bateman,0,Lock Forward,Yes,0.0,80.0,157.0,305,1088.77
Cowboys,Panthers,Dylan Edwards,1,Fullback,No,0.0,76.0,207.0,258,986.8100000000001
Cowboys,Panthers,Brian To'o,1,Winger,No,0.0,80.0,229.0,258,986.8100000000001
Cowboys,Panthers,Izack Tago,0,Right Centre,No,0.0,80.0,102.0,258,986.8100000000001
Cowboys,Panthers,Jarome Luai,0,Five-Eighth,No,0.0,80.0,98.0,258,986.8100000000001
Cowboys,Panthers,James Fisher-Harris,0,Prop,No,1.0,47.0,138.0,258,986.8100000000001
Cowboys,Panthers,Mitch Kenny,0,Hooker,No,0.0,77.0,0.0,258,986.8100000000001
Cowboys,Panthers,Liam Martin,1,Second Row,No,0.0,54.0,51.0,258,986.8100000000001
Cowboys,Panthers,Isaah Yeo,0,Lock Forward,No,0.0,80.0,159.0,258,986.8100000000001
Cowboys,Panthers,Scott Drinkwater,0,Fullback,Yes,0.0,80.0,147.0,233,1050.9499999999998
Cowboys,Panthers,Kyle Feldt,0,Winger,Yes,0.0,80.0,133.0,233,1050.9499999999998
Cowboys,Panthers,Valentine Holmes,1,Right Centre,Yes,1.0,80.0,111.0,233,1050.9499999999998
Cowboys,Panthers,Tom Chester,0,Left Centre,Yes,0.0,80.0,120.0,233,1050.9499999999998
Cowboys,Panthers,Semi Valemei,1,Winger,Yes,0.0,80.0,167.0,233,1050.9499999999998
Cowboys,Panthers,Chad Townsend,0,Halfback,Yes,0.0,80.0,35.0,233,1050.9499999999998
Cowboys,Panthers,Jordan McLean,0,Prop,Yes,0.0,47.0,101.0,233,1050.9499999999998
Cowboys,Panthers,Reece Robson,0,Hooker,Yes,0.0,72.0,26.0,233,1050.9499999999998
Cowboys,Panthers,Kulikefu Finefeuiaki,1,Second Row,Yes,0.0,64.0,89.0,233,1050.9499999999998
Cowboys,Panthers,Jeremiah Nanai,1,Second Row,Yes,0.0,69.0,111.0,233,1050.9499999999998
Cowboys,Panthers,Reuben Cotter,0,Lock Forward,Yes,0.0,69.0,68.0,233,1050.9499999999998
Dolphins,Knights,Trai Fuller,0,Fullback,Yes,1.0,80.0,191.0,259,1121.6999999999998
Dolphins,Knights,Jamayne Isaako,1,Winger,Yes,0.0,80.0,77.0,259,1121.6999999999998
Dolphins,Knights,Jake Averillo,1,Right Centre,Yes,1.0,80.0,78.0,259,1121.6999999999998
Dolphins,Knights,Tesi Niu,0,Left Centre,Yes,2.0,80.0,179.0,259,1121.6999999999998
Dolphins,Knights,Jack Bostock,0,Winger,Yes,3.0,80.0,165.0,259,1121.6999999999998
Dolphins,Knights,Kodi Nikorima,0,Five-Eighth,Yes,0.0,80.0,56.0,259,1121.6999999999998
Dolphins,Knights,Isaiya Katoa,0,Halfback,Yes,0.0,80.0,114.0,259,1121.6999999999998
Dolphins,Knights,Jeremy Marshall-King,0,Hooker,Yes,0.0,71.0,76.0,259,1121.6999999999998
Dolphins,Knights,Mark Nicholls,0,Prop,Yes,0.0,45.0,139.0,259,1121.6999999999998
Dolphins,Knights,Kenneath Bromwich,0,Second Row,Yes,0.0,51.0,86.0,259,1121.6999999999998
Dolphins,Knights,Euan Aitken,0,Second Row,Yes,0.0,80.0,83.0,259,1121.6999999999998
Dolphins,Knights,Max Plath,0,Lock Forward,Yes,2.0,71.0,116.0,259,1121.6999999999998
Raiders,Sharks,William Kennedy,0,Fullback,No,1.0,80.0,148.0,296,1113.7000000000003
Raiders,Sharks,Jesse Ramien,1,Right Centre,No,0.0,80.0,152.0,296,1113.7000000000003
Raiders,Sharks,Kayal Iro,0,Left Centre,No,0.0,80.0,212.0,296,1113.7000000000003
Raiders,Sharks,Ronaldo Mulitalo,0,Winger,No,2.0,80.0,146.0,296,1113.7000000000003
Raiders,Sharks,Nicholas Hynes,1,Halfback,No,0.0,80.0,130.0,296,1113.7000000000003
Raiders,Sharks,Thomas Hazelton,1,Prop,No,1.0,24.0,86.0,296,1113.7000000000003
Raiders,Sharks,Blayke Brailey,0,Hooker,No,0.0,80.0,18.0,296,1113.7000000000003
Raiders,Sharks,Oregon Kaufusi,0,Prop,No,0.0,39.0,118.0,296,1113.7000000000003
Raiders,Sharks,Briton Nikora,1,Second Row,No,0.0,73.0,72.0,296,1113.7000000000003
Raiders,Sharks,Teig Wilton,0,Second Row,No,0.0,80.0,143.0,296,1113.7000000000003
Roosters,Storm,Daniel Tupou,0,Winger,Yes,2.0,80.0,237.0,314,1044.2900000000002
Roosters,Storm,Michael Jennings,1,Right Centre,Yes,0.0,80.0,66.0,314,1044.2900000000002
Roosters,Storm,Joseph Manu,1,Left Centre,Yes,0.0,80.0,347.0,314,1044.2900000000002
Roosters,Storm,Joseph-Aukuso Suaalii,0,Winger,Yes,0.0,80.0,228.0,314,1044.2900000000002
Roosters,Storm,Connor Watson,0,Five-Eighth,Yes,0.0,80.0,142.0,314,1044.2900000000002
Roosters,Storm,Luke Keary,0,Halfback,Yes,0.0,80.0,106.0,314,1044.2900000000002
Roosters,Storm,Jared Waerea-Hargreaves,0,Prop,Yes,0.0,32.0,43.0,314,1044.2900000000002
Roosters,Storm,Brandon Smith,0,Hooker,Yes,1.0,67.0,82.0,314,1044.2900000000002
Roosters,Storm,Lindsay Collins,0,Prop,Yes,0.0,50.0,112.0,314,1044.2900000000002
Roosters,Storm,Nat Butcher,0,Second Row,Yes,0.0,78.0,44.0,314,1044.2900000000002
Roosters,Storm,Angus Crichton,0,Second Row,Yes,0.0,80.0,187.0,314,1044.2900000000002
Roosters,Storm,Victor Radley,0,Lock Forward,Yes,1.0,80.0,242.0,314,1044.2900000000002
Roosters,Storm,Ryan Papenhuyzen,0,Fullback,No,1.0,70.0,151.0,248,1037.1599999999999
Roosters,Storm,Will Warbrick,0,Winger,No,0.0,80.0,125.0,248,1037.1599999999999
Roosters,Storm,Reimis Smith,0,Right Centre,No,1.0,80.0,92.0,248,1037.1599999999999
Roosters,Storm,Nick Meaney,0,Left Centre,No,0.0,80.0,74.0,248,1037.1599999999999
Roosters,Storm,Xavier Coates,1,Winger,No,0.0,80.0,162.0,248,1037.1599999999999
Roosters,Storm,Cameron Munster,0,Five-Eighth,No,0.0,80.0,149.0,248,1037.1599999999999
Roosters,Storm,Jahrome Hughes,1,Halfback,No,0.0,80.0,116.0,248,1037.1599999999999
Roosters,Storm,Josh King,0,Prop,No,0.0,60.0,167.0,248,1037.1599999999999
Roosters,Storm,Shawn Blore,0,Second Row,No,1.0,80.0,87.0,248,1037.1599999999999
Roosters,Storm,Eliesa Katoa,1,Second Row,No,0.0,80.0,62.0,248,1037.1599999999999
Roosters,Storm,Trent Loiero,0,Lock Forward,No,0.0,56.0,92.0,248,1037.1599999999999
Dragons,Warriors,Charnze Nicoll-Klokstad,0,Fullback,No,0.0,90.0,341.0,296,1075.38
Dragons,Warriors,Dallin Watene-Zelezniak,1,Winger,No,2.0,90.0,205.0,296,1075.38
Dragons,Warriors,Rocco Berry,0,Right Centre,No,0.0,90.0,119.0,296,1075.38
Dragons,Warriors,Roger Tuivasa-Sheck,0,Left Centre,No,0.0,90.0,201.0,296,1075.38
Dragons,Warriors,Marcelo Montoya,0,Winger,No,0.0,90.0,183.0,296,1075.38
Dragons,Warriors,Te Maire Martin,0,Five-Eighth,No,0.0,90.0,91.0,296,1075.38
Dragons,Warriors,Shaun Johnson,1,Halfback,No,1.0,90.0,147.0,296,1075.38
Dragons,Warriors,Addin Fonua-Blake,0,Prop,No,0.0,74.0,196.0,296,1075.38
Dragons,Warriors,Wayde Egan,0,Hooker,No,0.0,90.0,95.0,296,1075.38
Dragons,Warriors,Mitchell Barnett,0,Prop,No,0.0,64.0,164.0,296,1075.38
Dragons,Warriors,Jackson Ford,0,Second Row,No,0.0,75.0,51.0,296,1075.38
Dragons,Warriors,Kurt Capewell,0,Second Row,No,0.0,90.0,85.0,296,1075.38
Dragons,Warriors,Tyrell Sloan,1,Fullback,Yes,0.0,80.0,77.0,253,1009.0699999999999
Dragons,Warriors,Mosese Suli,1,Right Centre,Yes,0.0,80.0,139.0,253,1009.0699999999999
Dragons,Warriors,Zac Lomax,1,Left Centre,Yes,1.0,80.0,139.0,253,1009.0699999999999
Dragons,Warriors,Mikaele Ravalawa,1,Winger,Yes,0.0,80.0,170.0,253,1009.0699999999999
Dragons,Warriors,Kyle Flanagan,0,Five-Eighth,Yes,1.0,80.0,54.0,253,1009.0699999999999
Dragons,Warriors,Francis Molo,0,Prop,Yes,0.0,48.0,110.0,253,1009.0699999999999
Dragons,Warriors,Jacob Liddle,0,Hooker,Yes,0.0,80.0,63.0,253,1009.0699999999999
Dragons,Warriors,Hame Sele,0,Prop,Yes,0.0,43.0,85.0,253,1009.0699999999999
Dragons,Warriors,Jaydn Su'a,0,Second Row,Yes,1.0,80.0,170.0,253,1009.0699999999999
Dragons,Warriors,Tom Eisenhuth,0,Lock Forward,Yes,0.0,76.0,46.0,253,1009.0699999999999
Panthers,Wests Tigers,Jahream Bula,0,Fullback,No,0.0,80.0,212.0,204,890.1099999999999
Panthers,Wests Tigers,Charlie Staines,0,Winger,No,0.0,80.0,175.0,204,890.1099999999999
Panthers,Wests Tigers,Justin Olam,0,Left Centre,No,0.0,80.0,133.0,204,890.1099999999999
Panthers,Wests Tigers,Junior Tupou,1,Winger,No,0.0,80.0,165.0,204,890.1099999999999
Panthers,Wests Tigers,Aidan Sezer,0,Halfback,No,0.0,80.0,84.0,204,890.1099999999999
Panthers,Wests Tigers,Stefano Utoikamanu,0,Prop,No,1.0,60.0,93.0,204,890.1099999999999
Panthers,Wests Tigers,David Klemmer,0,Prop,No,0.0,54.0,128.0,204,890.1099999999999
Panthers,Wests Tigers,Isaiah Papali'i,0,Second Row,No,0.0,80.0,83.0,204,890.1099999999999
Panthers,Wests Tigers,Fonua Pole,0,Lock Forward,No,0.0,27.0,44.0,204,890.1099999999999
Titans,Sea Eagles,AJ Brimson,1,Fullback,Yes,0.0,90.0,163.0,246,1125.46
Titans,Sea Eagles,Brian Kelly,0,Right Centre,Yes,0.0,90.0,117.0,246,1125.46
Titans,Sea Eagles,Harley Smith-Shields,0,Left Centre,Yes,1.0,90.0,182.0,246,1125.46
Titans,Sea Eagles,Jojo Fifita,0,Winger,Yes,0.0,90.0,166.0,246,1125.46
Titans,Sea Eagles,Moeaki Fotuaika,0,Prop,Yes,0.0,55.0,132.0,246,1125.46
Titans,Sea Eagles,Chris Randall,0,Hooker,Yes,0.0,90.0,31.0,246,1125.46
Titans,Sea Eagles,Jaimin Jolliffe,0,Prop,Yes,1.0,67.0,103.0,246,1125.46
Titans,Sea Eagles,Beau Fermor,0,Second Row,Yes,0.0,90.0,73.0,246,1125.46
Titans,Sea Eagles,Klese Haas,0,Second Row,Yes,0.0,54.0,67.0,246,1125.46
Bulldogs,Knights,Bradman Best,1,Right Centre,No,1.0,80.0,274.0,321,1124.72
Bulldogs,Knights,Enari Tuala,0,Left Centre,No,0.0,80.0,141.0,321,1124.72
Bulldogs,Knights,Thomas Jenkins,0,Winger,No,0.0,0.0,0.0,321,1124.72
Bulldogs,Knights,Jackson Hastings,0,Halfback,No,1.0,80.0,150.0,321,1124.72
Bulldogs,Knights,Leo Thompson,0,Prop,No,0.0,52.0,112.0,321,1124.72
Bulldogs,Knights,Jayden Brailey,0,Hooker,No,0.0,71.0,38.0,321,1124.72
Bulldogs,Knights,Dylan Lucas,1,Second Row,No,0.0,80.0,79.0,321,1124.72
Bulldogs,Knights,Kai Pearce-Paul,0,Second Row,No,0.0,80.0,153.0,321,1124.72
Bulldogs,Knights,Adam Elliott,0,Lock Forward,No,1.0,47.0,100.0,321,1124.72
Bulldogs,Knights,Connor Tracey,0,Fullback,Yes,0.0,80.0,126.0,254,1061.7699999999998
Bulldogs,Knights,Jacob Kiraz,1,Winger,Yes,0.0,80.0,303.0,254,1061.7699999999998
Bulldogs,Knights,Bronson Xerri,1,Right Centre,Yes,0.0,80.0,209.0,254,1061.7699999999998
Bulldogs,Knights,Josh Addo-Carr,1,Winger,Yes,3.0,80.0,243.0,254,1061.7699999999998
Bulldogs,Knights,Matt Burton,0,Five-Eighth,Yes,0.0,80.0,79.0,254,1061.7699999999998
Bulldogs,Knights,Drew Hutchison,0,Halfback,Yes,0.0,80.0,89.0,254,1061.7699999999998
Bulldogs,Knights,Chris Patolo,0,Prop,Yes,0.0,15.0,25.0,254,1061.7699999999998
Bulldogs,Knights,Reed Mahoney,0,Hooker,Yes,0.0,80.0,31.0,254,1061.7699999999998
Bulldogs,Knights,Viliame Kikau,0,Second Row,Yes,0.0,80.0,100.0,254,1061.7699999999998
Bulldogs,Knights,Jaeman Salmon,0,Second Row,Yes,0.0,80.0,75.0,254,1061.7699999999998
Bulldogs,Knights,Josh Curran,0,Lock Forward,Yes,0.0,58.0,156.0,254,1061.7699999999998
Sharks,Cowboys,William Kennedy,1,Fullback,Yes,0.0,80.0,110.0,221,1061.01
Sharks,Cowboys,Jesse Ramien,0,Right Centre,Yes,0.0,80.0,169.0,221,1061.01
Sharks,Cowboys,Kayal Iro,0,Left Centre,Yes,0.0,80.0,153.0,221,1061.01
Sharks,Cowboys,Ronaldo Mulitalo,2,Winger,Yes,2.0,80.0,121.0,221,1061.01
Sharks,Cowboys,Braydon Trindall,2,Five-Eighth,Yes,0.0,80.0,21.0,221,1061.01
Sharks,Cowboys,Nicholas Hynes,0,Halfback,Yes,0.0,80.0,113.0,221,1061.01
Sharks,Cowboys,Thomas Hazelton,1,Prop,Yes,0.0,44.0,122.0,221,1061.01
Sharks,Cowboys,Blayke Brailey,0,Hooker,Yes,1.0,80.0,73.0,221,1061.01
Sharks,Cowboys,Oregon Kaufusi,0,Prop,Yes,0.0,39.0,71.0,221,1061.01
Sharks,Cowboys,Briton Nikora,0,Second Row,Yes,0.0,80.0,74.0,221,1061.01
Sharks,Cowboys,Teig Wilton,0,Second Row,Yes,2.0,80.0,104.0,221,1061.01
Storm,Bulldogs,Connor Tracey,0,Winger,No,0.0,80.0,120.0,227,1034.2
Storm,Bulldogs,Jacob Kiraz,0,Right Centre,No,0.0,80.0,136.0,227,1034.2
Storm,Bulldogs,Matt Burton,0,Five-Eighth,No,3.0,80.0,147.0,227,1034.2
Storm,Bulldogs,Drew Hutchison,0,Halfback,No,0.0,80.0,71.0,227,1034.2
Storm,Bulldogs,Reed Mahoney,0,Hooker,No,0.0,80.0,24.0,227,1034.2
Storm,Bulldogs,Josh Curran,0,Prop,No,0.0,66.0,110.0,227,1034.2
Storm,Bulldogs,Viliame Kikau,0,Second Row,No,0.0,80.0,167.0,227,1034.2
Storm,Bulldogs,Jaeman Salmon,0,Second Row,No,0.0,72.0,54.0,227,1034.2
Broncos,Dolphins,Kotoni Staggs,0,Right Centre,Yes,0.0,80.0,141.0,273,1162.36
Broncos,Dolphins,Selwyn Cobbo,2,Left Centre,Yes,0.0,80.0,94.0,273,1162.36
Broncos,Dolphins,Jesse Arthars,0,Winger,Yes,1.0,80.0,179.0,273,1162.36
Broncos,Dolphins,Ezra Mam,0,Five-Eighth,Yes,2.0,80.0,149.0,273,1162.36
Broncos,Dolphins,Corey Jensen,0,Prop,Yes,0.0,56.0,126.0,273,1162.36
Broncos,Dolphins,Billy Walters,0,Hooker,Yes,0.0,72.0,22.0,273,1162.36
Broncos,Dolphins,Fletcher Baker,0,Prop,Yes,0.0,35.0,19.0,273,1162.36
Broncos,Dolphins,Jaiyden Hunt,0,Second Row,Yes,0.0,70.0,48.0,273,1162.36
Broncos,Dolphins,Jordan Riki,0,Second Row,Yes,0.0,80.0,132.0,273,1162.36
Broncos,Dolphins,Hamiso Tabuai-Fidow,0,Fullback,No,1.0,80.0,152.0,241,1135.95
Broncos,Dolphins,Jamayne Isaako,1,Winger,No,0.0,80.0,108.0,241,1135.95
Broncos,Dolphins,Jake Averillo,0,Right Centre,No,0.0,80.0,121.0,241,1135.95
Broncos,Dolphins,Jack Bostock,1,Winger,No,0.0,80.0,113.0,241,1135.95
Broncos,Dolphins,Kodi Nikorima,0,Five-Eighth,No,1.0,80.0,28.0,241,1135.95
Broncos,Dolphins,Isaiya Katoa,0,Halfback,No,1.0,80.0,64.0,241,1135.95
Broncos,Dolphins,Jeremy Marshall-King,0,Hooker,No,0.0,80.0,67.0,241,1135.95
Broncos,Dolphins,Euan Aitken,0,Second Row,No,0.0,69.0,73.0,241,1135.95
Broncos,Dolphins,Ray Stone,0,Lock Forward,No,0.0,37.0,53.0,241,1135.95
Warriors,Sea Eagles,Charnze Nicoll-Klokstad,0,Fullback,Yes,0.0,80.0,263.0,291,1087.6799999999998
Warriors,Sea Eagles,Rocco Berry,0,Right Centre,Yes,1.0,80.0,43.0,291,1087.6799999999998
Warriors,Sea Eagles,Roger Tuivasa-Sheck,0,Left Centre,Yes,1.0,80.0,165.0,291,1087.6799999999998
Warriors,Sea Eagles,Marcelo Montoya,0,Winger,Yes,0.0,80.0,169.0,291,1087.6799999999998
Warriors,Sea Eagles,Te Maire Martin,0,Five-Eighth,Yes,1.0,80.0,85.0,291,1087.6799999999998
Warriors,Sea Eagles,Shaun Johnson,1,Halfback,Yes,2.0,72.0,88.0,291,1087.6799999999998
Warriors,Sea Eagles,Addin Fonua-Blake,0,Prop,Yes,0.0,60.0,192.0,291,1087.6799999999998
Warriors,Sea Eagles,Wayde Egan,0,Hooker,Yes,0.0,80.0,91.0,291,1087.6799999999998
Warriors,Sea Eagles,Mitchell Barnett,0,Prop,Yes,0.0,73.0,129.0,291,1087.6799999999998
Warriors,Sea Eagles,Jackson Ford,0,Second Row,Yes,1.0,77.0,104.0,291,1087.6799999999998
Warriors,Sea Eagles,Tom Trbojevic,0,Fullback,No,1.0,80.0,176.0,242,1076.59
Warriors,Sea Eagles,Tommy Talau,1,Winger,No,0.0,80.0,124.0,242,1076.59
Warriors,Sea Eagles,Tolutau Koula,0,Right Centre,No,1.0,80.0,216.0,242,1076.59
Warriors,Sea Eagles,Ben Trbojevic,1,Left Centre,No,0.0,80.0,100.0,242,1076.59
Warriors,Sea Eagles,Jaxson Paulo,0,Winger,No,1.0,80.0,95.0,242,1076.59
Warriors,Sea Eagles,Luke Brooks,0,Five-Eighth,No,0.0,80.0,78.0,242,1076.59
Warriors,Sea Eagles,Taniela Paseka,0,Prop,No,0.0,49.0,101.0,242,1076.59
Warriors,Sea Eagles,Lachlan Croker,0,Hooker,No,0.0,51.0,10.0,242,1076.59
